Date,Year,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI Level
3/31/2023,2023,Hyderabad,179.45,336.88,47.51,150.18,135.66,92.58,0.51,138.1,87.34,3.44,46.51,2.38,336.88,Very Poor
3/31/2023,2023,Ahmedabad,142.58,46.67,126.5,170.57,232.21,3.52,1.06,97.11,36,8.42,11.12,2.53,170.57,Moderate
3/31/2023,2023,Pune,359.93,465.55,59.84,77.25,78.95,45.25,0.48,135.64,40.53,3.47,21.43,2.7,465.55,Severe
3/31/2023,2023,Jaipur,300.45,402.49,24.43,95.34,101.31,8.93,0.76,47.94,100.33,3.59,5.28,2.71,402.49,Severe
3/31/2023,2023,Lucknow,25.21,312.32,57.61,131.03,130.55,71.28,2.24,93.42,64.7,0.14,3.85,2.21,312.32,Very Poor
4/1/2023,2023,Delhi,255.34,133.79,17.28,75.12,62.83,85.21,2.14,95.61,16.76,3.13,46.45,1.69,255.34,Poor
4/1/2023,2023,Mumbai,178.42,38.71,145.64,196.35,202.38,40.33,2.45,21.43,136.05,5.66,21.05,2.03,245,Poor
4/1/2023,2023,Chennai,34.18,56.39,82.57,197.01,91.37,67.43,4.35,73.07,24.82,9.03,27.88,4.41,435,Severe
4/1/2023,2023,Kolkata,311.89,373.11,72.54,106.98,214.18,21.76,1.2,147.9,121.97,2.34,44.8,3.63,373.11,Very Poor
4/1/2023,2023,Bengaluru,307.93,427.58,128.52,63.33,93.69,71.13,2.79,149.75,178.98,5.66,0.54,2.44,427.58,Severe
4/1/2023,2023,Hyderabad,33.87,118.36,59.03,13.22,186.2,11.77,1.74,33.83,104.91,7.63,7.73,2.64,174,Moderate
4/1/2023,2023,Ahmedabad,60,52.68,94.43,195.29,172.95,85.81,4.66,130.02,120.29,3.43,20.85,4.47,466,Severe
4/1/2023,2023,Pune,192.63,117.04,116.15,45.52,71.76,53.01,2.26,85.69,78.67,8.17,27.03,3.73,226,Poor
4/1/2023,2023,Jaipur,185.69,134.91,53.03,19.96,61.97,7.34,2.51,110.68,91.74,1.39,32.76,3,251,Poor
4/1/2023,2023,Lucknow,284.8,475.77,119.64,95.14,142.26,26.57,0.65,9.41,17.55,7.4,28.11,0.54,475.77,Severe
4/2/2023,2023,Delhi,178.16,347.06,36.34,188.29,211.39,55.64,2.59,15.37,163.37,8.38,13.77,3.94,347.06,Very Poor
4/2/2023,2023,Mumbai,56.18,213.46,20.62,154.72,203.49,32.48,0.32,22.02,151.58,5.48,13.56,2.07,213.46,Poor
4/2/2023,2023,Chennai,83.93,287.94,124.15,119.44,39.62,94.52,1.43,72.77,58.31,0.54,10.02,3.95,287.94,Poor
4/2/2023,2023,Kolkata,350.35,238.61,44.49,184.14,69.42,17.01,1.77,45.84,175.9,5.17,18.09,3.6,350.35,Very Poor
4/2/2023,2023,Bengaluru,331.03,62.97,118.35,37.78,104.96,7.63,3.65,7.61,34.43,1.77,0.57,4.98,365,Very Poor
4/2/2023,2023,Hyderabad,65.39,294.84,86.95,73.84,119.8,91.9,4.18,45.32,42.99,6.94,12.66,3.8,418,Severe
4/2/2023,2023,Ahmedabad,254.63,93.91,79.47,36.91,20.37,69.85,4.68,101.82,91.54,6.76,40.33,3.17,468,Severe
4/2/2023,2023,Pune,36.94,362.76,44.27,179.05,115.48,42.32,4.05,10.2,90.86,6.65,25.39,3.58,405,Severe
4/2/2023,2023,Jaipur,222.36,34.04,14.62,162.74,234.96,72.49,1.12,63.65,100.34,4.85,27.05,0.18,222.36,Poor
4/2/2023,2023,Lucknow,143.83,373.72,45.19,82.77,82.36,60.56,4.03,67.67,135.27,1.05,45.6,2.01,403,Severe
4/3/2023,2023,Delhi,369.66,74.65,55.66,25.13,159.5,6.98,2.34,40.01,151.25,3.34,12.81,4.76,369.66,Very Poor
4/3/2023,2023,Mumbai,256.65,379.08,110.93,73.25,194.07,12.37,2.91,35.53,163.88,1.79,19.2,0.93,379.08,Very Poor
4/3/2023,2023,Chennai,388.65,42.83,72.28,179.78,201,42.07,2.78,77.92,148.12,7.28,16.29,2.36,388.65,Very Poor
4/3/2023,2023,Kolkata,360.57,53.85,116.86,66.98,188.97,30.94,2.86,109.58,141.66,1.02,8.2,2.36,360.57,Very Poor
4/3/2023,2023,Bengaluru,250.17,202.99,128.42,72.6,75,94.75,0.32,139.04,112.96,4.18,45.28,0.32,250.17,Poor
4/3/2023,2023,Hyderabad,340.92,140.63,50.72,136.93,179.47,5.19,3.67,42.18,6.23,2.44,7.82,3.34,367,Very Poor
4/3/2023,2023,Ahmedabad,59.27,388.76,137.31,113.44,219.89,13.15,2.09,60.01,42.56,0.39,39.18,4.74,388.76,Very Poor
4/3/2023,2023,Pune,178.72,414.58,120.42,75.99,76.84,5.57,0.32,70.74,51.92,5.3,5.55,0.44,414.58,Severe
4/3/2023,2023,Jaipur,355.25,312.31,117.55,153.66,70.88,80.22,3.41,102.77,6.01,9.68,6.92,2.71,355.25,Very Poor
4/3/2023,2023,Lucknow,107.73,337.45,22.86,104.5,89.75,51.68,1.6,55.73,62.11,4.41,12.45,2.85,337.45,Very Poor
4/4/2023,2023,Delhi,71.61,476.25,120.75,98.57,246.04,47.47,2.41,135.55,18.43,5.84,43.29,0.06,476.25,Severe
4/4/2023,2023,Mumbai,197.35,289.51,49.03,154.42,55.19,78.44,2.4,93.26,71.85,7.82,17.81,0.29,289.51,Poor
4/4/2023,2023,Chennai,231.39,348.44,90.01,11.03,61.78,60.59,1.79,79.2,176.79,5.38,8.26,0.83,348.44,Very Poor
4/4/2023,2023,Kolkata,41.21,318.33,122.42,178.26,48.17,9.93,1.12,36.04,177.47,3.65,44.24,2.2,318.33,Very Poor
4/4/2023,2023,Bengaluru,284.36,162.98,38.54,192.85,213.09,90.39,3.23,68.29,116.63,3.98,22.81,2.9,323,Very Poor
4/4/2023,2023,Hyderabad,289.84,470.74,102.34,123.63,58.1,56.92,0.56,14.02,144.71,8.47,16.51,2.88,470.74,Severe
4/4/2023,2023,Ahmedabad,129.13,484.66,116.35,14.91,82.59,24.45,4.97,136.27,43.42,5.37,35.48,2.57,497,Severe
4/4/2023,2023,Pune,333.24,56.49,53.73,145.03,179.35,68.05,0.88,136.68,141.29,5.94,46.13,2.25,333.24,Very Poor
4/4/2023,2023,Jaipur,50.99,318.12,125.67,97.78,172.32,56.26,3.97,68.16,103.7,5.9,8.52,1.35,397,Very Poor
4/4/2023,2023,Lucknow,363.69,217.69,69.28,181.64,27.07,9.63,1.44,10.58,154.84,6.88,26.38,4.27,363.69,Very Poor
4/5/2023,2023,Delhi,395.56,498.1,136.65,16.44,36.59,61.7,1.65,91.45,169.13,0.97,48.61,2.15,498.1,Severe
4/5/2023,2023,Mumbai,17.46,471.39,90.31,82.26,183.19,65.37,3.91,74.03,131.84,4.79,8.65,4.27,471.39,Severe
4/5/2023,2023,Chennai,145.1,220.76,83.02,129.01,225.25,58.18,1.54,51.22,22.9,6.02,13.15,1.2,220.76,Poor
4/5/2023,2023,Kolkata,135.15,301.59,143.51,138.58,59.02,77.96,1.75,19.83,138.79,4.13,0.9,3.78,301.59,Very Poor
4/5/2023,2023,Bengaluru,40.32,331.28,93.75,124.2,81.99,58.5,3.24,39.72,8.12,1.03,43.66,3.26,331.28,Very Poor
4/5/2023,2023,Hyderabad,132.44,203.2,66.94,79.73,176.93,32.58,0.55,27.34,172.4,6.64,6.69,4.22,203.2,Poor
4/5/2023,2023,Ahmedabad,64.07,80.82,38.51,51.5,206.43,96.58,0.31,24.87,164.78,5.22,7.77,2.6,80.82,Satisfactory
4/5/2023,2023,Pune,230.79,412.5,48.67,183.66,186.65,41.92,4.53,138.72,6.24,5.94,27.66,3.72,453,Severe
4/5/2023,2023,Jaipur,351.79,320.18,108.03,34.42,166.93,63.02,1.8,107.06,175.74,0.22,14.18,4.12,351.79,Very Poor
4/5/2023,2023,Lucknow,249.5,372.28,100.6,189.95,29.84,27.87,0.6,56.55,88.22,0.97,17.45,1.83,372.28,Very Poor
4/6/2023,2023,Delhi,18.41,317.94,61.86,60.6,195.07,74.9,1.11,75.14,78.08,6.82,46.78,2.9,317.94,Very Poor
4/6/2023,2023,Mumbai,44.26,183.73,45.47,48.01,178.24,46.03,0.26,97.3,152.82,5.14,1.51,3.74,183.73,Moderate
4/6/2023,2023,Chennai,171.53,175.69,64.26,171.63,151.64,60.94,2.5,92.45,12.38,8,29.83,2.53,250,Poor
4/6/2023,2023,Kolkata,238.66,424.03,56.11,29.77,37.34,81.71,2.48,140.46,105.33,5.78,27.21,0.63,424.03,Severe
4/6/2023,2023,Bengaluru,62.97,140.51,6.33,65.37,216.91,88.83,2.54,137.23,92.23,7.1,32.16,1.03,254,Poor
4/6/2023,2023,Hyderabad,214.15,444.29,55.77,72.87,47.56,79.36,4.06,71.32,158.48,7.52,10.09,0.22,444.29,Severe
4/6/2023,2023,Ahmedabad,251.36,144.72,14.76,10.31,249.33,88.43,2.01,51.48,58.04,7.69,48.76,2.35,251.36,Poor
4/6/2023,2023,Pune,90.66,480.32,39.09,167.76,22.09,66.2,2.79,149.84,18.7,3.07,41.14,4.53,480.32,Severe
4/6/2023,2023,Jaipur,125.8,127.11,71.74,161.49,154.15,66.53,0.53,110.86,103.24,6.94,21.27,0.85,161.49,Moderate
4/6/2023,2023,Lucknow,138.09,217.67,60.37,45.35,175.02,56.07,0.66,49.58,35.89,1.19,33.35,1.03,217.67,Poor
4/7/2023,2023,Delhi,295.58,145.06,72.4,65.04,220.93,66.68,2.91,119.12,150.35,2.45,44.69,3.75,295.58,Poor
4/7/2023,2023,Mumbai,224.81,270.38,80.56,197.71,189.43,55.22,1.32,127.51,24.16,5.97,49.35,4.42,270.38,Poor
4/7/2023,2023,Chennai,104.7,267.65,29.94,76.96,74.13,43.81,0.55,93.5,87.24,9.7,3.37,2.07,267.65,Poor
4/7/2023,2023,Kolkata,234.69,32.82,17.89,98.49,90.25,99.16,1.64,66.53,53.72,7.42,23.22,4.36,234.69,Poor
4/7/2023,2023,Bengaluru,397.77,260.96,61.72,158.58,35.46,92.63,4.25,109.9,53.69,7.99,25.76,1.64,425,Severe
4/7/2023,2023,Hyderabad,384.99,425.25,38.78,72.25,73.39,49.6,2.86,126.84,60.8,9.99,29.18,2.78,425.25,Severe
4/7/2023,2023,Ahmedabad,300.24,50.49,113.08,15.13,217.66,30.67,4.69,30.44,104.62,9.21,19.76,0.71,469,Severe
4/7/2023,2023,Pune,269.25,312.92,91.28,194.85,95.09,40.94,2.89,107.81,109.12,3.53,44.56,2.49,312.92,Very Poor
4/7/2023,2023,Jaipur,54.16,115.53,96.85,136.81,88.88,69.34,3.29,113.2,76.85,8.38,4.35,0.22,329,Very Poor
4/7/2023,2023,Lucknow,94.62,179.68,46.14,66.35,136.88,84.92,4.64,92.5,87.77,0.65,48.29,3.06,464,Severe
4/8/2023,2023,Delhi,156.94,69.02,102.92,71.45,108.56,26.76,1.59,80.41,100.39,1.15,8.47,3.4,159,Moderate
4/8/2023,2023,Mumbai,390.33,266.29,102.69,75.31,227.02,4.86,1.64,93.27,163.54,5.82,21.66,1.15,390.33,Very Poor
4/8/2023,2023,Chennai,363.36,33.9,64.85,42.69,124.52,70.54,1.22,144.06,159.67,9.06,34.68,0.48,363.36,Very Poor
4/8/2023,2023,Kolkata,395.07,430.82,31.24,60.31,230.32,58.59,3.87,57.4,43.75,3.96,14.43,2.43,430.82,Severe
4/8/2023,2023,Bengaluru,312.62,286.41,87,80.4,167,52.23,0.41,140.14,6.37,0.56,2.42,3.98,312.62,Very Poor
4/8/2023,2023,Hyderabad,314.83,54.92,119.48,54.59,177.43,86.04,4.07,39.32,18.37,5.59,25,0.55,407,Severe
4/8/2023,2023,Ahmedabad,308.89,128.91,80.71,168.35,190.89,46.88,1.08,66.92,141.66,1.78,19.26,0.86,308.89,Very Poor
4/8/2023,2023,Pune,279.57,139.18,44.61,160.16,160.99,55.16,1.49,53.08,119.13,7.33,4.21,1.45,279.57,Poor
4/8/2023,2023,Jaipur,93.19,228.43,28.28,35.45,63.37,5.92,2.17,135.87,95.2,5.66,20.21,4.37,228.43,Poor
4/8/2023,2023,Lucknow,109.5,72.78,142.34,90.94,157.05,45.14,1,32.37,21.58,8.44,3.35,4.62,109.5,Moderate
4/9/2023,2023,Delhi,136.45,276.11,29.31,88.7,229.12,19.57,2.82,42.02,15.45,5.96,9.21,4.23,282,Poor
4/9/2023,2023,Mumbai,202.07,413.98,62.84,194.88,224.02,51.13,1.73,116.84,18.98,8.83,1.7,4.31,413.98,Severe
4/9/2023,2023,Chennai,313.83,300.19,124.66,15.75,124.66,6.03,1.15,75.84,36.24,9.81,49.9,1.62,313.83,Very Poor
4/9/2023,2023,Kolkata,270.44,38.27,64.37,55.8,212.28,95.43,2.9,13.18,19.4,6.23,40.84,1.25,290,Poor
4/9/2023,2023,Bengaluru,125.96,200.62,36.22,157.64,236.24,29.05,2.47,64.04,31.22,4.04,4.78,0.74,247,Poor
4/9/2023,2023,Hyderabad,172.55,493.51,89.74,51.83,240.31,62.75,1.23,86.81,87.88,5.85,5.13,2.2,493.51,Severe
4/9/2023,2023,Ahmedabad,374.22,391.23,142.73,89.61,108.48,81.24,1.15,22.59,8.76,6.02,47.45,4.25,391.23,Very Poor
4/9/2023,2023,Pune,233.05,121.45,8.29,158.13,202.56,94.42,3.17,79.84,120.94,0.5,41.79,2.77,317,Very Poor
4/9/2023,2023,Jaipur,132.56,323.49,119.09,75.62,103.11,30.2,0.25,67.48,107.12,7.79,1.34,3.76,323.49,Very Poor
4/9/2023,2023,Lucknow,206.48,37.61,84.8,59.67,41.91,64.8,3.07,66.31,104.1,1.46,30.23,1.07,307,Very Poor
4/10/2023,2023,Delhi,240.23,431.77,135.92,10.77,145.59,9.76,0.81,24.27,60.91,6.19,45.37,1.83,431.77,Severe
4/10/2023,2023,Mumbai,170.54,239.21,114.9,173.1,88.11,51.47,3.11,48.89,177.51,8.31,36.55,3.66,311,Very Poor
4/10/2023,2023,Chennai,82.02,399.29,12.28,88.59,20.86,10.88,0.68,136.13,101.68,4.6,20.37,4.89,399.29,Very Poor
4/10/2023,2023,Kolkata,104.12,430.61,10.46,58.55,44.36,11.25,1.04,82.25,136.35,7.35,22.89,0.44,430.61,Severe
4/10/2023,2023,Bengaluru,148.04,440.58,12.23,171.98,132.4,73.15,3.31,132.46,26.13,1.28,7.49,0.78,440.58,Severe
4/10/2023,2023,Hyderabad,157.84,48.18,88.22,16.38,222.4,67.58,2.07,132.89,87.14,8.48,20.19,0.82,207,Poor
4/10/2023,2023,Ahmedabad,65.05,347.91,69.74,103.39,128.16,8.03,1.1,26.14,76.23,3.05,32.13,2.93,347.91,Very Poor
4/10/2023,2023,Pune,67.57,35.24,122.5,19.05,240.99,77.7,2.13,75.72,39.87,6.77,45.44,3.07,213,Poor
4/10/2023,2023,Jaipur,121.13,147.3,137.75,192.7,184.61,14.47,4.78,139.69,162.16,9.37,31.04,3.87,478,Severe
4/10/2023,2023,Lucknow,178.48,439.32,32.21,78.48,182.65,72.59,1.55,93.88,132.05,1.25,44.51,1.49,439.32,Severe
4/11/2023,2023,Delhi,131.45,440.03,90.92,39.67,16.72,3.13,4.05,41.82,61.53,8.04,10.2,4.37,440.03,Severe
4/11/2023,2023,Mumbai,367.51,283.68,113.4,157.3,34.82,99.93,0.75,102.71,68.73,6.61,18.76,2.59,367.51,Very Poor
4/11/2023,2023,Chennai,358.88,430.42,9.25,190.76,193.71,71.85,3.8,62.07,141.37,3.94,21.96,3.14,430.42,Severe
4/11/2023,2023,Kolkata,165.69,193.32,38.7,67.97,196.92,2.1,3.33,149.32,36.42,0.37,9.22,4.24,333,Very Poor
4/11/2023,2023,Bengaluru,348.47,456.31,61.73,139.39,176.61,98.77,0.83,6.94,98.79,9.92,35.75,3.1,456.31,Severe
4/11/2023,2023,Hyderabad,310.02,377.38,27.41,171.84,142.26,49.13,3.01,144.6,174.58,2.09,21.63,2.79,377.38,Very Poor
4/11/2023,2023,Ahmedabad,326.56,224.14,76.31,93.4,129.55,83.72,4.39,103.51,131.65,6.33,7.38,2.92,439,Severe
4/11/2023,2023,Pune,32.78,40.72,31.35,179.81,46.19,53.9,4.4,105.68,141.39,9.85,48.32,2.73,440,Severe
4/11/2023,2023,Jaipur,232.16,240.95,32.1,46.14,147.16,42.52,4.67,112.01,59.52,3.06,12.1,4.35,467,Severe
4/11/2023,2023,Lucknow,173.96,30.49,116.09,65.44,237.33,52.18,3.21,111.62,38.93,8.83,46.16,3.15,321,Very Poor
4/12/2023,2023,Delhi,204.45,97.87,33.36,149.18,79.04,73.88,1.37,106.47,108.93,7.15,45.59,4.76,204.45,Poor
4/12/2023,2023,Mumbai,322.6,252.06,130.22,73.72,85.53,74.43,1.14,101.62,27.59,5.33,3.48,2.16,322.6,Very Poor
4/12/2023,2023,Chennai,81.32,76.71,25.06,38.46,235.82,58.46,0.63,88.69,75.73,1.75,15.8,1.53,88.69,Satisfactory
4/12/2023,2023,Kolkata,333.97,475.84,146.48,75.15,48.99,80.73,4.85,14.83,122.46,0.64,14.29,0.07,485,Severe
4/12/2023,2023,Bengaluru,14.32,457.2,135.16,97.51,139.36,37.62,2.22,129.24,36.14,8.27,10.66,1.85,457.2,Severe
4/12/2023,2023,Hyderabad,199.87,459.16,18.74,98.11,87.45,15.82,2.51,68.88,131.06,3.8,7.92,0.65,459.16,Severe
4/12/2023,2023,Ahmedabad,103.89,289.16,38.12,159.35,22.99,42.57,4.88,65.88,165.17,4.82,2.69,4.11,488,Severe
4/12/2023,2023,Pune,389.11,410.4,141.11,181.59,72.03,72.43,2.95,87.59,59.4,9.59,49.92,2.48,410.4,Severe
4/12/2023,2023,Jaipur,83.27,333.33,148.03,35.56,20.13,3.98,4.65,33.69,122.91,5.59,8.88,2.63,465,Severe
4/12/2023,2023,Lucknow,310.71,413.19,116.38,144.53,114.3,93.45,0.25,49.28,115.75,7.81,5.82,0.42,413.19,Severe
4/13/2023,2023,Delhi,104.01,375.77,92.98,138.19,99.56,6.14,1.59,45.57,165.62,7.33,24.11,0.82,375.77,Very Poor
4/13/2023,2023,Mumbai,217.57,453.65,148.49,183.96,140.55,60.07,1.4,26.98,126.63,9.92,18.25,4.93,453.65,Severe
4/13/2023,2023,Chennai,86.93,124.61,71.22,17.05,11.37,35.86,4.03,145.74,22.35,5.47,12.67,4.58,403,Severe
4/13/2023,2023,Kolkata,313.22,176.46,90.97,58.94,28.46,79.68,1.91,72.39,160.58,9.17,14.99,3.83,313.22,Very Poor
4/13/2023,2023,Bengaluru,207.74,68.7,102.98,11.02,133.38,7.93,2.03,72.58,17,7.43,7.58,4.77,207.74,Poor
4/13/2023,2023,Hyderabad,285.21,397.1,79.66,174.73,156.69,18.33,0.66,31.95,164.08,1.11,30.63,3.84,397.1,Very Poor
4/13/2023,2023,Ahmedabad,331.42,366.28,8.64,103.96,158.96,31.69,1.18,125.18,171.81,1.18,47.75,3.99,366.28,Very Poor
4/13/2023,2023,Pune,155.77,391.32,107.03,58.21,171.68,62.46,4.54,86.89,7.8,3.34,46.83,2.49,454,Severe
4/13/2023,2023,Jaipur,26.89,31.83,95.7,134.13,161.91,69.55,3.67,132.87,111.49,6.95,1.13,1.71,367,Very Poor
4/13/2023,2023,Lucknow,325.9,21.1,25.57,192.95,27.87,52.33,0.33,39.94,118.44,4.28,49.6,2.85,325.9,Very Poor
4/14/2023,2023,Delhi,223.03,113.51,149.34,175.38,99,60.61,2.64,97.36,10.18,4.51,15.58,4.1,264,Poor
4/14/2023,2023,Mumbai,173.33,243.95,78.31,82.02,139.14,31.68,0.65,118.43,123.26,9.03,32.73,0.81,243.95,Poor
4/14/2023,2023,Chennai,266.76,24.71,93.31,92.23,137.3,7.03,4.6,13.28,84.26,9.34,36.67,0.87,460,Severe
4/14/2023,2023,Kolkata,204.06,201.39,132.55,184.72,127.96,95.53,2.15,103.13,136.36,2.3,19.96,3.05,215,Poor
4/14/2023,2023,Bengaluru,386.33,168,136.79,47.9,185.32,16.32,4.66,62.37,161.69,9.28,38.99,2.35,466,Severe
4/14/2023,2023,Hyderabad,200.06,88.1,98.29,108.55,83.7,36.48,3.29,6.19,65.77,6.25,22.6,4.33,329,Very Poor
4/14/2023,2023,Ahmedabad,73.2,482.8,104.08,104.4,131.65,68.96,3.88,120.41,92.92,9.77,30.15,3.35,482.8,Severe
4/14/2023,2023,Pune,192.14,277.36,78.08,147.02,174.1,44.8,4.63,15.82,9.4,3.08,3.12,2.49,463,Severe
4/14/2023,2023,Jaipur,39.45,466.57,94.94,52.92,21.9,18.34,4.07,132.19,135.68,7.42,13.91,4.73,466.57,Severe
4/14/2023,2023,Lucknow,81.25,253.84,65.8,173.23,184.14,49.97,2.56,146.13,35.92,6.32,15.37,3.49,256,Poor
4/15/2023,2023,Delhi,141.95,240.86,42.37,156.5,226,89.66,2.21,37.68,56.96,5.6,45.67,4.45,240.86,Poor
4/15/2023,2023,Mumbai,230.94,175.21,35.64,81.94,151.6,77.04,2.64,82.34,15.58,3.27,48.85,1.68,264,Poor
4/15/2023,2023,Chennai,121.79,234.89,128.75,116.8,110.05,58.04,2.76,131.46,118.44,6.52,4.23,4.72,276,Poor
4/15/2023,2023,Kolkata,207.64,404.98,104.22,128.57,232.15,41.51,2.64,32.93,24.27,3.16,43.41,1.55,404.98,Severe
4/15/2023,2023,Bengaluru,119.31,299.13,122.47,147.18,111.16,88.82,3.95,49.66,136.29,9.31,3.43,2.33,395,Very Poor
4/15/2023,2023,Hyderabad,310.3,220.09,94.11,33.74,102.51,91.66,4.27,149.43,133.93,1.59,21.41,0.17,427,Severe
4/15/2023,2023,Ahmedabad,195.73,216.34,144.48,155.32,138.39,83.41,3.24,81.01,106.33,2.23,23.69,3.33,324,Very Poor
4/15/2023,2023,Pune,181.61,395.9,13.64,110.15,33.69,54.97,1.26,5.79,95.18,5.08,2.04,1.44,395.9,Very Poor
4/15/2023,2023,Jaipur,156.85,280.05,47.06,58.88,104.63,64.84,1.83,99.12,96.59,5.56,18.57,1.71,280.05,Poor
4/15/2023,2023,Lucknow,26.07,269.87,147.5,44.78,141.84,63.08,0.14,93.57,74.1,7.58,28.17,1.66,269.87,Poor
4/16/2023,2023,Delhi,64.81,400.48,132.65,175.98,246.49,48.6,4.09,59.41,12.26,5.58,13.14,2.82,409,Severe
4/16/2023,2023,Mumbai,337.21,455.17,15.4,43.81,223.15,27.9,2.44,146.29,126.05,1.1,21.37,4.62,455.17,Severe
4/16/2023,2023,Chennai,220.38,371.88,105.29,143.7,23.81,56.62,2.96,74.73,34.8,7.47,14.77,2.26,371.88,Very Poor
4/16/2023,2023,Kolkata,311.74,71.28,65.93,113.29,240.66,20.1,2.21,6.34,52.38,9.78,47.9,4.57,311.74,Very Poor
4/16/2023,2023,Bengaluru,388.44,34.43,106.73,29.28,211.84,95.9,2.97,42.02,40.17,4.58,24.53,2.59,388.44,Very Poor
4/16/2023,2023,Hyderabad,188.24,458.22,9.07,193.51,80.54,8.3,4.53,118.89,100.93,4.71,21.13,4.24,458.22,Severe
4/16/2023,2023,Ahmedabad,328.49,108.92,71.59,137.74,243.29,22.17,3.14,76.6,40.09,5.84,38,1.52,328.49,Very Poor
4/16/2023,2023,Pune,309.23,330.4,46.03,195.88,46.43,55.3,1.42,121.96,28.9,1.47,21.28,3.23,330.4,Very Poor
4/16/2023,2023,Jaipur,214.25,420.47,67.85,71.02,17.13,92.05,3.75,9.45,5.74,2.63,30.94,1.71,420.47,Severe
4/16/2023,2023,Lucknow,18.01,418.55,36.97,138.12,93.15,58.48,3.59,124.34,82.12,7.93,28.03,3.47,418.55,Severe
4/17/2023,2023,Delhi,107.61,428.88,106.43,58.64,196.8,76.72,2.78,129.01,76.34,6.59,35.03,1.67,428.88,Severe
4/17/2023,2023,Mumbai,356.92,378.08,39.14,107.2,122.88,57.83,1.11,128.24,47.67,0.55,1.72,0.11,378.08,Very Poor
4/17/2023,2023,Chennai,198.77,335.84,11.7,71.74,40.12,8.81,1.84,23.15,178.16,2.37,37.15,2.39,335.84,Very Poor
4/17/2023,2023,Kolkata,369.87,412.5,134.59,111.88,233.08,80.71,4.81,90.16,153.28,7.45,35.86,3.31,481,Severe
4/17/2023,2023,Bengaluru,199.66,252.52,148.05,95.03,29.79,86.16,2.98,144.54,48.51,1.24,8.21,3.11,298,Poor
4/17/2023,2023,Hyderabad,82.07,369.14,67.56,183.21,204.45,78.28,0.44,139.42,87.23,3.06,1.8,0.45,369.14,Very Poor
4/17/2023,2023,Ahmedabad,172.44,313.13,50.23,40.1,156.09,31.2,4.1,98.65,66.28,5.93,2.48,0.43,410,Severe
4/17/2023,2023,Pune,89.97,379.57,103.25,19.68,125.41,96.01,1.83,107.24,71.07,4.21,23.36,3.27,379.57,Very Poor
4/17/2023,2023,Jaipur,59,22.48,74.51,53.52,110.96,71.12,1.23,133.18,150.87,2.85,28.12,4.29,133.18,Moderate
4/17/2023,2023,Lucknow,32.14,80.47,32.98,118.89,151.08,23.32,1.67,88.63,122.38,9.72,30.86,1.36,167,Moderate
4/18/2023,2023,Delhi,299.08,137.78,129.29,86.77,112.56,81.72,4.03,35.59,85.78,8.81,30.66,4.23,403,Severe
4/18/2023,2023,Mumbai,189.3,227.15,72.75,14.45,107.63,82.26,1.69,68.09,139.39,1.03,25.04,3.97,227.15,Poor
4/18/2023,2023,Chennai,289.35,228.77,84.64,50.83,244.1,4.49,2.77,61.81,26.67,4.02,26.14,1.82,289.35,Poor
4/18/2023,2023,Kolkata,96.04,210.88,39.16,108.44,175.35,40.07,4.77,82.07,13.95,2.35,7.39,3.21,477,Severe
4/18/2023,2023,Bengaluru,16.23,30.88,119.67,74.57,65.14,10.47,4.48,8.12,150.94,5.53,32.61,2.3,448,Severe
4/18/2023,2023,Hyderabad,112.81,328.15,98.05,105.75,118.85,31.17,3.96,32.35,116.81,4.94,14.99,2.41,396,Very Poor
4/18/2023,2023,Ahmedabad,336.61,184.47,24.72,133.73,170.6,50.76,2.89,132,37.97,3.62,45.64,2.12,336.61,Very Poor
4/18/2023,2023,Pune,20.61,412.66,120.71,26.84,174.57,47.07,1.24,58.16,22.07,9.18,0.95,2.75,412.66,Severe
4/18/2023,2023,Jaipur,178.01,53.45,41.35,171.42,123.77,7.54,1.98,89.69,85.67,0.21,9.01,3.93,198,Moderate
4/18/2023,2023,Lucknow,75.99,49.25,53.09,131.59,198.07,67.59,2.34,59.88,124.88,0.98,49.52,0.55,234,Poor
4/19/2023,2023,Delhi,262.51,36.59,31.09,174.26,82.85,23.11,0.33,13.02,27.4,9.7,38.26,2.01,262.51,Poor
4/19/2023,2023,Mumbai,105.72,494.63,11.82,117.41,108.01,97.77,3.41,81.57,175.99,8.23,12.93,4.99,494.63,Severe
4/19/2023,2023,Chennai,101.02,86.69,59.77,158.29,48.86,34.44,3.37,149.38,138.32,1.62,3.89,1.33,337,Very Poor
4/19/2023,2023,Kolkata,318.06,74.67,19.58,54.72,102.16,69.9,0.57,35.12,143.15,3.29,13.15,2.55,318.06,Very Poor
4/19/2023,2023,Bengaluru,147.08,194.57,127.55,120.83,176.59,16.76,4.34,33.05,169.74,9.82,28.72,1.93,434,Severe
4/19/2023,2023,Hyderabad,211.6,258.85,105.34,105.18,196.3,57.49,4.43,18.29,14.86,3.17,30.02,2.32,443,Severe
4/19/2023,2023,Ahmedabad,316.49,206.75,96.49,146.46,236.96,64.73,0.48,36.34,170.75,1.46,22.25,1.16,316.49,Very Poor
4/19/2023,2023,Pune,92.34,453.99,112.78,85.69,168.04,56.15,3.84,82.65,68.13,4.83,15.55,2.14,453.99,Severe
